event_id,date,t,ticker,sector,close,daily_return,market_return,expected_return,AR,CAR
E1,2024-01-16,1,GLD,Controls,187.91000366210935,-0.009488181898979708,-0.0037313402367431525,0.0021385753152857244,-0.011626757214265433,-0.09623194290141979
E1,2024-01-16,1,GLD,Controls,187.91000366210935,-0.009488181898979708,0.08976380790896399,0.008657215684496272,-0.01814539758347598,-0.11437734048489577
E1,2024-01-17,2,GLD,Controls,185.83999633789065,-0.011015950635288596,-0.005616897183990499,0.0020071110855524694,-0.013023061720841066,-0.12740040220573684
E1,2024-01-17,2,GLD,Controls,185.83999633789065,-0.011015950635288596,0.06864160395890595,0.007184539785411462,-0.018200490420700058,-0.14560089262643688
E1,2024-01-18,3,GLD,Controls,187.3699951171875,0.008232882099906247,0.008805260963896,0.0030126484228208995,0.005220233677085347,-0.14038065894935153
E1,2024-01-18,3,GLD,Controls,187.3699951171875,0.008232882099906247,-0.04462473624843866,-0.0007125816416562337,0.00894546374156248,-0.13143519520778904
E1,2024-01-19,4,GLD,Controls,187.92999267578125,0.00298872590696031,0.012313502764936146,0.0032572489938962257,-0.0002685230869359156,-0.13170371829472496
E1,2024-01-19,4,GLD,Controls,187.92999267578125,0.00298872590696031,-0.058740263056175857,-0.0016967401216042032,0.004685466028564513,-0.12701825226616045
E1,2024-01-22,5,GLD,Controls,187.22000122070312,-0.003777957126316789,0.0021943252026270788,0.0025517227642561885,-0.006329679890572978,-0.13334793215673343
E1,2024-01-22,5,GLD,Controls,187.22000122070312,-0.003777957126316789,-0.00827072246421412,0.0018220818840634563,-0.005600039010380245,-0.1389479711671137
E1,2024-01-23,6,GLD,Controls,187.9499969482422,0.0038991332271092194,0.002921374261968035,0.002602413858314144,0.0012967193687950752,-0.1376512517983186
E1,2024-01-23,6,GLD,Controls,187.9499969482422,0.0038991332271092194,-0.04852156254805884,-0.000984274983314111,0.00488340821042333,-0.13276784358789528
E1,2024-01-24,7,GLD,Controls,186.3999938964844,-0.008246890539639784,0.0008119284117831249,0.0024553397143783615,-0.010702230254018145,-0.14347007384191343
E1,2024-01-24,7,GLD,Controls,186.3999938964844,-0.008246890539639784,0.04701196363514493,0.005676484561345304,-0.013923375100985088,-0.15739344894289853
E1,2024-01-25,8,GLD,Controls,187.13999938964844,0.003969986681303217,0.005260365527706368,0.0027654922981098762,0.0012044943831933407,-0.1561889545597052
E1,2024-01-25,8,GLD,Controls,187.13999938964844,0.003969986681303217,0.02359204397585213,0.004043608024299639,-7.362134299642234e-05,-0.15626257590270162
E1,2024-01-26,9,GLD,Controls,187.00999450683597,-0.0006946931881824936,-0.0006517852510764532,0.0023532871142069424,-0.003047980302389436,-0.15931055620509105
E1,2024-01-26,9,GLD,Controls,187.00999450683597,-0.0006946931881824936,-0.014126363054103419,0.0014138166864154124,-0.002108509874597906,-0.16141906607968895
E1,2024-01-29,10,GLD,Controls,188.3300018310547,0.0070584854445865375,0.007556774896180896,0.002925601855776358,0.00413288358881018,-0.15728618249087878
E1,2024-01-29,10,GLD,Controls,188.3300018310547,0.0070584854445865375,0.02564103670581641,0.004186467274118127,0.0028720181704684107,-0.15441416432041036
E1,2023-12-28,-10,ITA,Defense,124.4090805053711,-0.000552539961541143,0.0003701746080437829,0.003315091050977628,-0.003867631012518771,-0.003867631012518771
E1,2023-12-28,-10,ITA,Defense,124.4090805053711,-0.000552539961541143,0.0032180177691849554,0.0031703657213569816,-0.0037229056828981246,-0.007590536695416896
E1,2023-12-29,-9,ITA,Defense,124.39924621582033,-7.90480044609021e-05,-0.0028264750133749628,0.003477542472619878,-0.00355659047708078,-0.011147127172497676
E1,2023-12-29,-9,ITA,Defense,124.39924621582033,-7.90480044609021e-05,-0.001603885913022296,0.0034154113788316064,-0.0034944593832925085,-0.014641586555790185
E1,2024-01-02,-8,ITA,Defense,123.2594223022461,-0.009162627172167537,-0.005660579005492328,0.003621569587608196,-0.012784196759775733,-0.027425783315565916
E1,2024-01-02,-8,ITA,Defense,123.2594223022461,-0.009162627172167537,0.06024096477831753,0.0002725007987218488,-0.009435127970889386,-0.0368609112864553
E1,2024-01-03,-7,ITA,Defense,121.57913208007812,-0.013632144227057164,-0.008016314922730805,0.003741286383032041,-0.017373430610089204,-0.054234341896544504
E1,2024-01-03,-7,ITA,Defense,121.57913208007812,-0.013632144227057164,0.06363637611557316,9.994845044397236e-05,-0.013732092677501136,-0.06796643457404564
E1,2024-01-04,-6,ITA,Defense,121.5693130493164,-8.076246798049969e-05,-0.0034283812973570083,0.0035081309146164984,-0.003588893382596998,-0.07155532795664263
E1,2024-01-04,-6,ITA,Defense,121.5693130493164,-8.076246798049969e-05,0.006410267295756666,0.003008137909352295,-0.0030889003773327947,-0.07464422833397542
E1,2024-01-05,-5,ITA,Defense,121.6872329711914,0.0009699809838290552,0.0018256861788026324,0.0032411230057147952,-0.00227114202188574,-0.07691537035586116
E1,2024-01-05,-5,ITA,Defense,121.6872329711914,0.0009699809838290552,-0.055201679168708995,0.006139212465110593,-0.005169231481281538,-0.0820846018371427
E1,2024-01-08,-4,ITA,Defense,120.30174255371094,-0.011385667860559168,0.014114629309846638,0.002616607804316892,-0.01400227566487606,-0.09608687750201876
E1,2024-01-08,-4,ITA,Defense,120.30174255371094,-0.011385667860559168,-0.020224752812624813,0.004361710366303678,-0.015747378226862847,-0.11183425572888162
E1,2024-01-09,-3,ITA,Defense,119.35842895507812,-0.007841229716283205,-0.0014779006799081618,0.0034090089004091394,-0.011250238616692344,-0.12308449434557396
E1,2024-01-09,-3,ITA,Defense,119.35842895507812,-0.007841229716283205,-0.024464808615499822,0.004577186935397857,-0.012418416651681061,-0.13550291099725503
E1,2024-01-10,-2,ITA,Defense,120.13469696044922,0.006503671438765846,0.00566597189372442,0.0030459624633389984,0.0034577089754268472,-0.13204520202182818
E1,2024-01-10,-2,ITA,Defense,120.13469696044922,0.006503671438765846,-0.00548594414129322,0.003612694770121988,0.0028909766686438577,-0.12915422535318433
E1,2024-01-11,-1,ITA,Defense,119.35842895507812,-0.006461647009661675,-0.0006710555783868699,0.00336800561593624,-0.009829652625597915,-0.13898387797878226
E1,2024-01-11,-1,ITA,Defense,119.35842895507812,-0.006461647009661675,-0.019700552266877946,0.004335070873720056,-0.010796717883381731,-0.149780595862164
E1,2024-01-12,0,ITA,Defense,120.21331787109376,0.007162367362738786,0.0007509755941104146,0.0032957390202968807,0.0038666283424419056,-0.14591396751972208
E1,2024-01-12,0,ITA,Defense,120.21331787109376,0.007162367362738786,0.020900340647264315,0.002271762862215234,0.004890604500523552,-0.14102336301919852
E1,2024-01-16,1,ITA,Defense,117.22615051269533,-0.024848888719647633,-0.0037313402367431525,0.0035235270687876473,-0.02837241578843528,-0.1693957788076338
E1,2024-01-16,1,ITA,Defense,117.22615051269533,-0.024848888719647633,0.08976380790896399,-0.0012278287354752894,-0.023621059984172344,-0.19301683879180614
E1,2024-01-17,2,ITA,Defense,117.24579620361328,0.0001675879556910509,-0.005616897183990499,0.0036193497090342827,-0.003451761753343232,-0.19646860054514936
E1,2024-01-17,2,ITA,Defense,117.24579620361328,0.0001675879556910509,0.06864160395890595,-0.00015441360830174312,0.000322001563992794,-0.19614659898115658
E1,2024-01-18,3,ITA,Defense,119.10294342041016,0.015839776579892773,0.008805260963896,0.0028864260634225733,0.012953350516470199,-0.18319324846468638
E1,2024-01-18,3,ITA,Defense,119.10294342041016,0.015839776579892773,-0.04462473624843866,0.00560169987614432,0.010238076703748452,-0.17295517176093791
E1,2024-01-19,4,ITA,Defense,119.59424591064452,0.00412502391733649,0.012313502764936146,0.0027081397525847923,0.0014168841647516977,-0.17153828759618622
E1,2024-01-19,4,ITA,Defense,119.59424591064452,0.00412502391733649,-0.058740263056175857,0.006319040738834323,-0.0021940168214978333,-0.17373230441768406
E1,2024-01-22,5,ITA,Defense,120.04625701904295,0.0037795389314645433,0.0021943252026270788,0.0032223890371585184,0.0005571498943060249,-0.17317515452337803
E1,2024-01-22,5,ITA,Defense,120.04625701904295,0.0037795389314645433,-0.00827072246421412,0.003754215190278714,2.532374118582913e-05,-0.1731498307821922
E1,2024-01-23,6,ITA,Defense,120.30174255371094,0.0021282257440766728,0.002921374261968035,0.003185440929833206,-0.0010572151857565332,-0.17420704596794873
E1,2024-01-23,6,ITA,Defense,120.30174255371094,0.0021282257440766728,-0.04852156254805884,0.00579973377013901,-0.0036715080260623376,-0.17787855399401106
E1,2024-01-24,7,ITA,Defense,120.63581085205078,0.002776919862076843,0.0008119284117831249,0.003292641442189575,-0.000515721580112732,-0.1783942755741238
E1,2024-01-24,7,ITA,Defense,120.63581085205078,0.002776919862076843,0.04701196363514493,0.000944789068357584,0.0018321307937192591,-0.17656214478040452
E1,2024-01-25,8,ITA,Defense,119.5549545288086,-0.008959663930702688,0.005260365527706368,0.0030665750854872885,-0.012026239016189978,-0.1885883837965945
E1,2024-01-25,8,ITA,Defense,119.5549545288086,-0.008959663930702688,0.02359204397585213,0.0021349724459499087,-0.011094636376652596,-0.1996830201732471
E1,2024-01-26,9,ITA,Defense,119.91851806640624,0.0030409742451120714,-0.0006517852510764532,0.003367026311840441,-0.00032605206672836964,-0.20000907223997547
E1,2024-01-26,9,ITA,Defense,119.91851806640624,0.0030409742451120714,-0.014126363054103419,0.004051794609705792,-0.0010108203645937206,-0.20101989260456918
E1,2024-01-29,10,ITA,Defense,120.13469696044922,0.001802714856126597,0.007556774896180896,0.0029498732223610766,-0.0011471583662344795,-0.20216705097080365
E1,2024-01-29,10,ITA,Defense,120.13469696044922,0.001802714856126597,0.02564103670581641,0.0020308441174377583,-0.00022812926131116117,-0.2023951802321148
E1,2023-12-28,-10,JETS,Airlines,19.113449096679688,0.004692430401831871,0.0003701746080437829,0.002504534888614012,0.002187895513217859,0.002187895513217859
E1,2023-12-28,-10,JETS,Airlines,19.113449096679688,0.004692430401831871,0.0032180177691849554,0.002157831299399542,0.002534599102432329,0.004722494615650188
E1,2023-12-29,-9,JETS,Airlines,18.875398635864254,-0.012454605111370864,-0.0028264750133749628,0.0028937030536062332,-0.015348308164977098,-0.01062581354932691
E1,2023-12-29,-9,JETS,Airlines,18.875398635864254,-0.012454605111370864,-0.001603885913022296,0.0027448619815238413,-0.015199467092894705,-0.025825280642221615
E1,2024-01-02,-8,JETS,Airlines,18.58775329589844,-0.015239166362254863,-0.005660579005492328,0.003238734001827556,-0.01847790036408242,-0.04430318100630404
E1,2024-01-02,-8,JETS,Airlines,18.58775329589844,-0.015239166362254863,0.06024096477831753,-0.0047842856912463354,-0.010454880671008528,-0.054758061677312564
E1,2024-01-03,-7,JETS,Airlines,17.863685607910156,-0.038954018619778874,-0.008016314922730805,0.0035255272174415583,-0.04247954583722043,-0.097237607514533
E1,2024-01-03,-7,JETS,Airlines,17.863685607910156,-0.038954018619778874,0.06363637611557316,-0.0051976516074417715,-0.0337563670123371,-0.13099397452687012
E1,2024-01-04,-6,JETS,Airlines,18.23067855834961,0.020544077996813126,-0.0034283812973570083,0.002966980638507958,0.017577097358305167,-0.11341687716856495
E1,2024-01-04,-6,JETS,Airlines,18.23067855834961,0.020544077996813126,0.006410267295756666,0.001769198813020935,0.01877487918379219,-0.09464199798477277
E1,2024-01-05,-5,JETS,Airlines,18.617511749267575,0.021218803769692762,0.0018256861788026324,0.0023273372491474232,0.01889146652054534,-0.07575053146422743
